claim_approval_rate,claim_frequency,flag_rate,no_rejections,policy_tenure_norm,docs_complete,image_integrity,amount_reasonableness,proc_diag_consistency,network_hospital,timing_score,label
0.9256840838303669,0.30594649971145293,0.007530720467972208,0.9688363691270766,0.5946086397390072,1.0,0.9443412803430374,0.6,1.0,1.0,1.0,3
0.7075183995632003,0.3305466366988871,0.15993717495507376,0.5347235461914308,0.5947873741676021,1.0,0.7175258847752989,0.6,0.5,1.0,1.0,2
0.4458684511437389,0.4270234897690676,0.1923593171099386,0.48983930564129385,0.17351601306868422,0.3,0.8063098183957091,0.6,1.0,0.5,0.3,1
0.3938159338615036,0.49705867346391047,0.26572685805288415,0.13001675017862485,0.25244651405524926,1.0,0.784409534831279,0.4,0.3,0.5,0.3,1
0.5048999909780335,0.6273670166092231,0.409347831325622,0.7257702385043633,0.12967606203165338,1.0,0.6402804136045916,0.4,0.5,0.5,0.3,1
0.7767870821062534,0.20108251625222207,0.004907588030173175,0.9571734425361155,0.6466784494840253,1.0,0.9351918712818782,0.85,0.5,0.5,1.0,3
0.6954465857816017,0.4142874928464594,0.002429084756934125,0.9904723135056497,0.8318801732402068,1.0,0.8694065380682772,1.0,1.0,1.0,0.3,3
0.32258601884491633,0.8547582293387278,0.6947053593125716,0.390114002398113,0.16881588102540698,0.3,0.40717629208185063,0.4,0.5,1.0,0.7,0
0.3238375703114912,0.7344019097850301,0.3668156974607366,0.1285104234202066,0.20570914870395757,1.0,0.6122460367277658,0.4,0.5,0.5,0.7,1
0.44604456014927873,0.10680740331096993,0.1728101495115319,0.49057932894832357,0.5594187081902949,0.3,0.8593484839800956,0.85,1.0,0.5,1.0,2
0.45739749211479963,0.21798331505203594,0.16111344077517553,0.8337243711186337,0.32511665529906614,1.0,0.9724503297509256,0.6,0.3,1.0,1.0,2
0.5004053199212548,0.14884196237550285,0.033939550414121,0.8781410994368456,0.7868670633288953,1.0,0.7849820183500067,1.0,0.5,1.0,0.3,2
0.9152047888276278,0.24147693348620267,0.009407746764293031,0.9862321000797691,0.6824854985986986,1.0,0.9198388589031317,1.0,1.0,1.0,1.0,3
0.21345978264926516,0.5722288324829313,0.5581896710911971,0.34897976706429035,0.06451192238059791,0.3,0.5442168620159377,0.6,0.3,0.5,0.3,0
0.153666598889963,0.6384916763876695,0.5088165716293293,0.20815403861210863,0.18105132876114347,1.0,0.8023638041624306,0.85,0.3,1.0,0.3,1
0.7385928833120586,0.37603926523797626,0.04145464049245536,0.9054600219692822,0.5758168297197788,1.0,0.8424595115841496,0.85,1.0,1.0,0.7,3
0.7704485255937942,0.5236172353309595,0.030152438185705375,0.8997727543671291,0.6130404440842322,1.0,0.913048948286691,1.0,1.0,0.5,1.0,3
0.8085129736995291,0.06254858323958942,0.024509530533641733,0.7496095336661078,0.9606735245536732,1.0,0.8913265693572571,0.6,1.0,0.5,1.0,3
0.055491959428206505,0.7404894621401465,0.6123673064640346,0.1655750118557076,0.11533712750753225,1.0,0.8232047902922608,0.4,0.5,1.0,0.3,0
0.28164731368925,0.5537538794146923,0.3018379788217972,0.5731085545875625,0.3954713177067163,0.3,0.6583641959607222,0.4,0.3,1.0,1.0,1
0.8845001459520233,0.5334526919236903,0.17227015678445612,0.31718371690996355,0.3594876586422904,1.0,0.7019897513372028,1.0,1.0,0.5,0.7,2
0.0689643851424875,0.7837057001107639,0.6320714703607171,0.34075436464920633,0.3545609914827684,1.0,0.48234950305601665,0.4,0.3,0.5,1.0,0
0.6549002836569082,0.5118762160456636,0.023367317250298544,0.966932595379423,0.08073634159310843,0.3,0.8396382706138896,0.85,1.0,1.0,0.7,2
0.1321621100224436,0.6112768895281321,0.8042725910514789,0.0906478873935997,0.28288336217115545,0.3,0.5922654333783417,0.4,0.5,0.5,0.3,0
0.26130744356584334,0.8742636241230739,0.8237057541098859,0.4148977710128109,0.18010516356730794,0.3,0.37809062882169214,0.4,0.3,0.5,0.7,0
0.6153592240139251,0.2755078003930553,0.03540663955136925,0.7703254047990998,0.49982806054238027,1.0,0.654363009769929,0.85,0.3,1.0,0.7,2
0.3120332540334422,0.385062002873735,0.20781680809040412,0.38499306242759207,0.38861702574383095,0.3,0.4848153428107423,1.0,1.0,0.5,0.3,1
0.32544494653156925,0.663152976951854,0.1225892460023447,0.3469131713654493,0.44206162689314027,0.3,0.7364946538055125,0.4,1.0,0.5,1.0,1
0.5662363712404678,0.32839467196939665,0.04433322206480651,0.9886386561398925,0.8449104102761168,1.0,0.9371699797019081,0.4,1.0,1.0,1.0,3
0.7987881559892248,0.2602017484778759,0.0928311853541112,0.803155715468023,0.5559184272516253,1.0,0.9468721857482606,0.4,0.5,0.5,1.0,2
0.840404424898857,0.508866539901842,0.002374930416290818,0.9228142450870345,0.7129218510023042,1.0,0.8866837891762359,0.4,1.0,0.5,0.7,3
0.273606870110608,0.9031521232006487,0.6801983970199389,0.13074138634749996,0.07097541693939204,0.3,0.45235514038361563,0.6,0.5,1.0,0.3,0
0.5883294198465595,0.5583543470572634,0.051075395020129165,0.8299567304055664,0.301627245473599,0.3,0.8205094791940314,0.6,0.5,1.0,1.0,2
0.1927587993818081,0.3674575206194018,0.36717426049304513,0.33273002534455276,0.11867201745498239,0.3,0.7417437612202827,0.85,1.0,0.5,0.3,1
0.8894150760831837,0.5818996291643438,0.010657134098898133,0.9923419234594648,0.5165779773960267,1.0,0.9340736086034952,0.6,0.5,1.0,1.0,3
0.7911346746262774,0.6854347058418914,0.01107441500795363,0.8816926088530258,0.6607218712352103,1.0,0.9441534845653755,0.85,1.0,1.0,1.0,3
0.6726589056377202,0.4943687260229747,0.1946642032471248,0.8505734749597157,0.3664074645175503,1.0,0.858480453359036,0.85,1.0,0.5,1.0,2
0.32112623870863344,0.6639293690661151,0.47849662901322776,0.29756082538383716,0.08871304982063129,1.0,0.8120338667499793,0.4,0.3,0.5,0.7,1
0.2854871627483058,0.3026903275543877,0.31922871723230073,0.37387089205687735,0.292673565158102,0.3,0.5265365415304425,0.85,1.0,0.5,0.3,1
0.5064596826014223,0.4745873986100054,0.034114457404856385,0.5796347516010898,0.3940485970203225,1.0,0.7829558650856079,0.4,0.3,0.5,0.3,2
0.47193237541302563,0.3794309817169662,0.07214236117517431,0.6967119319940166,0.6558434890094645,1.0,0.6800025806377762,0.85,1.0,1.0,0.7,2
0.04542963168997722,0.8142959956254786,0.8457159878135633,0.31351921703908786,0.13674833121086458,0.3,0.47762840042717275,0.4,0.3,1.0,0.3,0
0.5960847773649637,0.34230332674614944,0.33347652363942115,0.8951568412950301,0.8215949426393672,1.0,0.9202709435374588,0.85,1.0,1.0,0.3,2
0.8252284628447828,0.16936692413711882,0.06698218368524639,0.9962462196242305,0.9534501128502098,1.0,0.9493025325690974,1.0,1.0,1.0,1.0,3
0.6760183732648685,0.21713062181742593,0.035995233737794126,0.9936728564271271,0.6407485967612224,1.0,0.9807289008588078,1.0,1.0,1.0,1.0,3
0.8184960613676558,0.18616136652116166,0.01321234839735271,0.882374958994766,0.7409371658550941,1.0,1.0,0.85,1.0,1.0,1.0,3
0.5920272583005398,0.6939560077708915,0.42594455535426007,0.2506584700918295,0.632153930878848,1.0,0.8251181532862759,1.0,0.3,1.0,0.7,1
0.6878133599664141,0.29970532250432397,0.035667865329448996,0.9376561270171494,0.36137064032284644,1.0,0.8722267871622911,1.0,0.5,0.5,0.3,3
0.30438140568838606,0.9028660687724405,0.6101446652875472,0.34292645490148244,0.11679285170518226,1.0,0.3062354201229071,0.4,1.0,0.5,0.7,0
0.8991233599655499,0.4673133412664275,0.34228906524499497,0.5672514977572796,0.4743529644135169,0.3,0.6055093298257799,0.85,1.0,1.0,0.3,2
0.4645469213859201,0.5337458414817509,0.28066366680532107,0.49821071325646804,0.3014072942928847,0.3,0.9169913788473986,0.4,0.5,0.5,0.7,1
0.4356380806645751,0.4494346472276394,0.3728989779381458,0.47873666914471685,0.17213158331207992,0.3,0.6898100129317888,0.6,1.0,1.0,0.3,1
0.7125921458021821,0.38850892889559624,0.23097880756463443,0.5352923296375051,0.9028044991053542,0.3,0.9125630891921476,0.85,0.5,1.0,1.0,2
0.816510842383278,0.33818131935054774,0.02684988160003748,0.8824620298527255,0.7197065016893178,1.0,0.9776300158267345,0.85,1.0,1.0,1.0,3
0.7317081124997761,0.7647054299198132,0.02245022684872249,0.9458489158371578,0.6958509793622153,1.0,0.8380926958081827,0.85,1.0,1.0,1.0,3
0.4193500615687766,0.6073473888464729,0.2743791928035171,0.6213316710726015,0.0943922758971156,1.0,0.808760374564884,0.4,0.5,0.5,0.7,1
0.14041235998713614,0.8161814224058989,0.3675121411615154,0.24427285057607598,0.5715655623461049,0.3,0.7503486714069829,0.4,0.3,0.5,0.3,0
0.6935977574045704,0.3324322889750418,0.3680471649557214,0.20640964850491575,0.00720454403834017,0.3,0.6328415410302092,1.0,1.0,1.0,0.3,1
0.49043760428482547,0.24939972086824114,0.2140615417456527,0.23198402004850716,0.369969979277631,1.0,0.6775397609330003,0.85,1.0,0.5,0.3,1
0.917515257767071,0.32884987774034596,0.011410308468528883,0.8701749905421277,0.7726349043651396,1.0,0.8115476039793913,0.85,1.0,0.5,1.0,3
0.4754747379486501,0.1651274986648089,0.060052798215756514,0.8031751088844085,0.4285984618443147,1.0,0.8876581043085252,1.0,1.0,1.0,1.0,3
0.40594038073509964,0.21012278359422787,0.08669075965765766,0.7115786691251504,0.47384020009028915,1.0,0.97462346751745,0.6,1.0,1.0,0.7,2
0.3172774712652989,0.7038959353751706,0.3755930927299594,0.3665479420348621,0.1860376558189181,1.0,0.6658821276649076,0.4,0.3,0.5,0.3,1
0.9579171442752461,0.1116075773849273,0.021048185529192652,0.9571056156525279,0.5680846156453113,1.0,0.8671205863825674,1.0,0.5,0.5,1.0,3
0.482303601384093,0.823120454826632,0.43576465198004993,0.33086851265217926,0.02333033388685435,0.3,0.3459395050632709,0.6,0.3,0.5,0.3,0
0.874792722232342,0.6632053159042225,0.04708240903829079,0.9982086934960315,0.8267715171922098,1.0,0.9445517803791258,1.0,0.5,0.5,1.0,3
0.3547614149895629,0.9516778172187035,0.38547043915180823,0.25129428834129686,0.04894992579669046,0.3,0.44597703151381896,0.6,0.3,1.0,0.7,0
0.5925126947920308,0.2941984370617372,0.017042930350634106,0.9369895115271057,0.6952674574360628,1.0,0.8674761359092105,1.0,1.0,1.0,0.7,3
0.8042624536872424,0.19906155368562733,0.12237285649755703,0.9155374182733299,0.8173319889333922,1.0,0.8665780596741515,0.85,1.0,1.0,1.0,3
0.09847269251760053,0.7104297447978674,0.6771518109716317,0.22925944569908943,0.40261973656799915,1.0,0.5906265171005375,0.4,0.3,0.5,0.3,0
0.09889270827999057,0.4248001446104699,0.8651378022777626,0.11231264959509066,0.0856531899932248,1.0,0.6700384500423863,0.85,1.0,1.0,0.3,0
0.8139439788509523,0.19992882380374205,0.14615460095261318,0.8597630904306754,0.7568799832515252,1.0,0.9535537079045178,1.0,1.0,1.0,0.7,3
0.422400695566562,0.08796911717235407,0.19440907248635594,0.8531442858303483,0.7345519551485712,1.0,0.8945298891307486,0.85,0.3,0.5,1.0,2
0.7720278015568818,0.338125326214303,0.06100090723864404,0.9961507131003132,0.826956126437753,1.0,0.8725490028744224,0.85,1.0,1.0,1.0,3
0.7059429213713686,0.33565215715347935,0.18124586616216729,0.7969799327338007,0.429052958902988,1.0,0.8783034568051136,1.0,1.0,1.0,1.0,2
0.8855676796134231,0.4953666391574754,0.03695073172101025,0.47679541781330137,0.3929239068988013,1.0,0.9185734626287139,0.6,0.3,0.5,1.0,2
0.983065144672701,0.15751611598221343,0.010175894992899405,0.971478739910894,0.8871683926610149,1.0,0.9007301850025954,1.0,1.0,1.0,1.0,3
0.6886943782285613,0.11751501694750305,0.1179360402015882,0.8067866547963765,0.7911278183747461,1.0,0.907230594193076,1.0,1.0,0.5,1.0,3
0.5613179327371587,0.5966429140815855,0.1850359583059488,0.7452486154566619,0.7263626489187611,1.0,0.8121074984337434,0.85,0.5,0.5,1.0,2
0.9529615819628663,0.3530922661167211,0.0769515168291386,0.94026536174052,0.8240884886008636,1.0,0.908837240790771,1.0,1.0,1.0,1.0,3
0.12758082709499138,0.4813777602604731,0.6180298616847154,0.05169840364637908,0.14587762410658556,0.3,0.6152146704589211,0.4,0.3,0.5,0.7,0
0.2891906440492934,0.39453551427961103,0.2834898332923586,0.822212971271416,0.23611747637858765,0.3,0.5188220934898935,0.85,1.0,1.0,0.7,1
0.5584051825393543,0.7070118271331767,0.27734709241305816,0.8987533724062865,0.6665615263515348,1.0,0.6566399519143408,0.4,0.3,0.5,0.7,2
0.4731033743933318,0.5852219802381878,0.484866659042506,0.043332244060688176,0.10221449239646944,0.3,0.724092248881779,0.4,0.5,1.0,0.3,1
0.8409962748823968,0.4265810469010352,0.04836047257104035,0.9188622321421204,0.6933384821707257,1.0,0.9661581989154191,1.0,1.0,0.5,1.0,3
0.534040284952986,0.9238979396379219,0.6227059458816592,0.46386958792582006,0.524766858743435,1.0,0.6953343807299013,1.0,0.5,0.5,0.3,1
0.65814098102058,0.4589670936823091,0.04615504826887221,0.9759423328408767,0.862038567965319,1.0,0.9066991842123348,1.0,1.0,1.0,1.0,3
0.5571533618650278,0.3483145141912497,0.17490588377932603,0.7345130272046486,0.5146459500983822,1.0,0.8478345661570749,0.85,1.0,0.5,0.7,2
0.5198804229736087,0.37785263506790556,0.04155135204893371,0.6828117723838764,0.4633653344507926,1.0,0.9464246213690163,0.85,0.3,0.5,1.0,2
0.6223047697136334,0.26359944635109483,0.0013673327927974704,0.9483087429239597,0.3080051901194796,1.0,0.8871718963941065,0.85,1.0,1.0,1.0,3
0.5521882682772922,0.4632778219308034,0.13605802489030835,0.9729597853075561,0.39569860091657616,1.0,0.8429411414159251,0.85,1.0,1.0,0.7,2
0.8970881698975137,0.2106003396082625,0.07464439195291543,0.909573245802846,0.6262451080046758,1.0,0.9025738240525825,0.85,1.0,1.0,1.0,3
0.931687974579874,0.21975872639294455,0.005924348207537884,0.9674513123040706,0.599441942295716,1.0,0.9883490492874483,0.85,1.0,1.0,1.0,3
0.43382589753640616,0.4116334643748473,0.4171935016178922,0.36494428180847527,0.19355041563265374,0.3,0.7046212160823171,0.85,1.0,0.5,1.0,1
0.9293460849431259,0.4688822316204902,0.004242189077003621,0.962662444255279,0.3462777226760559,1.0,0.9355785984277041,1.0,1.0,1.0,1.0,3
0.40964304793154005,0.6053205232140247,0.3155294907541106,0.29980018771307737,0.0068913630836781115,0.3,0.26389225658434257,0.4,0.3,1.0,0.3,0
0.6802740785593311,0.3464236651563442,0.005777260067002678,0.9535259096442859,0.605109173968672,1.0,0.859117923690581,0.4,1.0,1.0,1.0,3
0.310542413609605,0.674590652013558,0.3195006850222763,0.5047561035050065,0.3743552871272454,0.3,0.5646092677448242,0.85,0.5,0.5,0.7,1
0.7723175554036485,0.49560502714569393,0.021045307219528367,0.9418058975922601,0.8966224580070848,1.0,0.7381041626421625,1.0,0.5,0.5,1.0,2
0.7293214638544352,0.1797775250815044,0.04307304901026973,0.8648648472265686,0.5453952456802776,1.0,0.8432101052428445,1.0,1.0,1.0,1.0,3
0.6439314333664656,0.19368941442167922,0.049551794574034934,0.9472352919096488,0.4723402058021615,1.0,0.881828034134467,1.0,0.5,1.0,1.0,3
0.162968236086538,0.5221979073644973,0.20697294951428016,0.4728114034526318,0.1602091154914879,1.0,0.9783476196342623,1.0,0.3,1.0,0.3,2
0.7762042571230676,0.11648611928562512,0.044612117159908184,0.6572068930759839,0.8476374995051263,1.0,0.9047481920695962,0.85,0.3,1.0,1.0,3
0.931838577198691,0.4060362520574043,0.160024257069279,0.9298495471608327,0.9416239346812582,1.0,0.9125413108396857,1.0,1.0,0.5,1.0,3
0.9283237062705801,0.11448621105740558,0.010664191549577534,0.8755911863800351,0.8347079524106507,1.0,0.9302324913257902,1.0,1.0,1.0,0.7,3
0.20150748887768788,0.750281724527931,0.7526910362573763,0.33888981194706047,0.04225968773598553,1.0,0.4481446869973051,0.4,0.5,0.5,0.3,0
0.7788286456316524,0.4748508656326964,0.085419019390624,0.8813165044841391,0.7380954407880589,1.0,1.0,0.6,1.0,0.5,0.3,2
0.720620055140175,0.27777942837606157,0.11263872953157861,0.7029418945084628,0.417117520717129,1.0,0.8961020474574006,0.4,0.5,0.5,1.0,2
0.7615319174235311,0.7302658718386262,0.2941035240033366,0.746910437052396,0.675586249123685,1.0,0.6441657488984791,1.0,0.3,1.0,0.7,2
0.8824735156793375,0.08470327928389355,0.04422667542961898,0.9335777464504827,0.7110883845977579,1.0,0.8997253243951739,0.85,1.0,1.0,0.7,3
0.47712881965236015,0.33087242731900435,0.38495715462949737,0.3531658100779394,0.31994460935378277,0.3,0.5697237524651776,0.4,0.5,1.0,1.0,1
0.9325763708271398,0.10450370253679162,0.26005413307983805,0.9772796888471215,0.759697653097797,1.0,0.9384788218755729,0.85,1.0,1.0,1.0,3
0.2678278449984606,0.3752993907091432,0.2090874885925969,0.3907381061593738,0.15948042496796913,1.0,0.48108492511137874,0.6,0.3,1.0,0.7,1
0.15453245505783794,0.6794863442160741,0.7712289206573468,0.13490864016411475,0.12082727664734737,0.3,0.2058236590885293,0.85,0.3,0.5,0.7,0
0.8972801180098035,0.48171328248889755,0.08747485271579643,0.9157413092546718,0.7059087518502413,1.0,0.8537939552061805,1.0,1.0,1.0,1.0,3
0.7897821379850654,0.23154733922676018,0.027061084467608274,0.8978018229693331,0.2992903991611541,1.0,0.8134925820924438,0.85,1.0,1.0,1.0,3
0.48210818979482095,0.3923956873353458,0.028991968930119388,0.8204578607988382,0.30157549168441444,1.0,0.9529862160244443,0.85,0.5,1.0,1.0,2
0.3395555811160345,0.7663527062946017,0.29976789184452046,0.38743059841767086,0.08338183569603756,0.3,0.823396989433099,0.6,0.5,1.0,0.3,1
0.796900204844916,0.39217088716290366,0.04562957821691104,0.9046079632932071,0.5418480312778465,1.0,0.9400375529637295,0.85,1.0,1.0,1.0,3
0.7452782288401599,0.2242962315421353,0.003997591924051327,0.9219945669020557,0.43743570341197074,1.0,0.864528948478038,0.85,1.0,1.0,1.0,3
0.5445517056030285,0.4017058108326212,0.19879175959233453,0.7188816228996118,0.40273807189085636,1.0,0.8807046479480285,1.0,1.0,1.0,1.0,2
0.9191215923110712,0.39663974111199235,0.05759060090537158,0.3630410580585684,0.7793928350734562,1.0,0.9917429333172136,0.85,1.0,1.0,1.0,2
0.17560953011826788,0.9346357660716544,0.7965254365857354,0.22994680710219664,0.026300338538165175,1.0,0.5047975714212977,0.6,0.3,0.5,0.3,0
0.6120936923128169,0.08472607919782119,0.03013060639330709,0.9540765929336755,0.5553617722916045,1.0,0.9092160656022393,1.0,1.0,1.0,0.7,3
0.18809128008051437,0.5289608932897527,0.36297550899940006,0.46846550787992797,0.4971967772548869,1.0,0.6409906234818519,1.0,0.3,1.0,0.3,1
0.08946045334933089,0.7723212133361176,0.33455357373841393,0.5957205323858553,0.11540659016409047,0.3,0.3903602209633864,0.4,0.3,1.0,1.0,1
0.3528205079805457,0.1857120191860195,0.4931255129279692,0.6774682467485275,0.09835294994460367,1.0,0.5066278198426516,1.0,0.5,1.0,1.0,1
0.3018500484791576,0.44247072325183406,0.12241209131513388,0.8848125922030313,0.5556611514131843,1.0,0.8635311839006211,1.0,0.5,1.0,1.0,2
0.33060638920498486,0.756955900746655,0.5434428982777498,0.38368378000183556,0.2627195517151735,1.0,0.7725360877367432,0.6,0.3,0.5,1.0,1
0.7099257208965055,0.43703041365136636,0.013059097431492604,0.4365049870994834,0.23326374335443206,1.0,0.6106093672558327,0.85,1.0,0.5,0.7,2
0.7954334608958902,0.3122911121795603,0.09384454320610305,0.807372104674064,0.9643695218808298,1.0,0.8980157843529399,0.85,1.0,0.5,1.0,3
0.8552428563006933,0.05170343372993948,0.08808520866129248,0.9571531398449236,0.6459842459415338,1.0,0.9412399315333023,0.85,1.0,1.0,0.3,3
0.8496634246943898,0.2514154636372929,0.132331725000927,0.9870512015415469,0.6887387038665995,1.0,0.9662152133412063,1.0,1.0,0.5,1.0,3
0.2565520706991252,0.650879128526458,0.6624032596288476,0.264806545557584,0.05035133693586151,0.3,0.4215466617289326,0.4,0.3,0.5,0.7,0
0.8284518873896577,0.4327857326317872,0.1484928559325376,0.8276685572706113,0.43322399298768477,1.0,0.8143563130729459,0.4,0.5,1.0,0.7,2
0.8800893802619016,0.24867440508722927,0.07189504992483392,0.9734039479977262,0.558157090887835,1.0,0.9201642892224546,0.85,0.5,0.5,1.0,3
0.22461076451469764,0.7623608458095329,0.33189932527250066,0.12365153587904697,0.08919314485812847,0.3,0.4411195493236501,0.6,0.3,0.5,0.3,0
0.4368823957778621,0.31630602533944935,0.07000801142375056,0.4664565047495957,0.855515370966812,1.0,0.754778880686282,1.0,0.3,0.5,0.3,2
0.241213888208239,0.5923349011044362,0.3834209871456296,0.2995781887587492,0.36085760635062386,1.0,0.6361137726186837,0.6,0.5,0.5,0.3,1
0.5159101973165171,0.1717268594091865,0.10739210779434853,0.7489395196580683,0.5570607751105167,1.0,0.8705003765329973,0.85,0.5,0.5,1.0,2
0.6359859642963279,0.811975075585404,0.2483817640467485,0.665503670117416,0.3479333436387005,0.3,0.794329331130195,0.85,0.3,1.0,0.3,1
0.8629574549699952,0.42983188193926514,0.018494132300343427,0.9567852285540692,0.5091150519435595,1.0,0.8867766158893758,0.85,1.0,1.0,1.0,3
0.7054422612993198,0.26072603080748363,0.006198291309820178,0.9895698246311454,0.7120898013982937,1.0,0.9142024315840744,1.0,1.0,0.5,0.7,3
0.227811699641468,0.889382970303881,0.9308631646169552,0.487481347111819,0.1304609305371158,0.3,0.448267373942313,0.6,0.5,0.5,0.3,0
0.4771455778072351,0.551767921406888,0.11612385428440535,0.5256641700741425,0.4592602640956087,1.0,0.7363891786431184,0.6,0.5,0.5,0.7,1
0.19130760107334616,0.508881746227598,0.692366694542521,0.027926551857866747,0.15902607602378993,1.0,0.8337607390966318,0.4,0.3,0.5,1.0,0
0.669103627533424,0.3954370924662954,0.05298453614356705,0.8903838172403485,0.6449746927911247,1.0,0.9825616424909381,0.6,1.0,0.5,0.7,3
0.5204595908255286,0.7369442845477985,0.3407561918152012,0.5688996423253274,0.5694520023932265,1.0,0.7038242897157339,1.0,1.0,1.0,1.0,2
0.6914678837132342,0.3907257414645832,0.05710533509069514,0.9071325870287116,0.2831774333154411,1.0,0.7882744250048983,1.0,1.0,1.0,1.0,2
0.7299122013235159,0.5156896475704201,0.007358756930448869,0.9506807249624075,0.9448355203662837,1.0,0.9366066870705959,1.0,1.0,1.0,1.0,3
0.8924143878277614,0.31166545507287935,0.13683261932553162,0.995724521101097,0.8724157554542719,1.0,0.818328243361713,0.85,1.0,1.0,1.0,3
0.8816259602050688,0.3833608956050554,0.024847115834753714,0.8840806241609876,0.6479368279027388,1.0,0.8974392773649773,0.6,1.0,1.0,1.0,3
0.8046773764000009,0.3585431603980502,0.012502783317466099,0.8862824883185614,0.6776327369785353,1.0,0.8921174790906964,1.0,1.0,1.0,1.0,3
0.3839370765990965,0.460421766496721,0.37653898711236533,0.5972720437724485,0.15254284622690725,1.0,0.7555499714931465,0.6,0.5,0.5,0.3,1
0.5556200690342856,0.4541276140187568,0.03921177290491132,0.934346480125788,0.8629834078489098,1.0,0.9472541286220707,1.0,1.0,0.5,1.0,3
0.7773484896490506,0.06866539687026318,0.07718688258904227,0.9524916120429513,0.7990352161048163,1.0,0.889420408159779,0.6,1.0,1.0,0.7,3
0.8035320578678851,0.3425691408853799,0.09945423048356425,0.9773889223882289,0.8054551341351549,1.0,0.9441323417129136,0.6,1.0,1.0,1.0,3
0.44185219389815344,0.479024181918622,0.2445406327826228,0.4241236585882364,0.03622824114533324,0.3,0.5325754463050175,0.6,0.5,0.5,0.7,1
0.7983183953719055,0.44599754648990847,0.006129128079907286,0.7918391857310835,0.8230095384995983,1.0,0.963020102534236,1.0,1.0,1.0,1.0,3
0.8389162769337547,0.22348983537613742,0.03287381884116736,0.35321586448053466,0.295818695688828,0.3,0.7954028270515379,0.6,0.3,1.0,1.0,2
0.2600460844124703,0.5748303129122162,0.602166013079338,0.09778952781158969,0.21889836956613618,0.3,0.5567679048472963,1.0,0.3,0.5,0.3,0
0.6046528283447317,0.623967608859919,0.03698108271271103,0.6659380570255535,0.49193846282184595,1.0,0.8985578752702674,0.85,0.3,1.0,1.0,2
0.2563525993512992,0.48307245962219125,0.605335314969901,0.5765022266303828,0.1380617577942686,0.3,0.5197105401886194,0.4,0.3,0.5,0.3,0
0.12833636591339498,0.6373758691024464,0.502850971117178,0.5685498038164224,0.4020684252592952,0.3,0.707433888708597,0.4,0.3,0.5,0.3,0
0.0955809730989144,0.48339118247188567,0.4571626576002114,0.22386972233871333,0.0710789199215064,0.3,0.583986262778437,0.85,0.3,0.5,1.0,1
0.09659339251448743,0.7622443013207951,0.6050669328770264,0.12645814200356725,0.21197102660545142,1.0,0.5037216622081765,0.4,0.5,0.5,0.3,0
0.4050829201132057,0.729685966254497,0.3874003163169405,0.5765481953190505,0.49048367189524084,0.3,0.6752460822383201,0.85,0.3,0.5,1.0,1
0.6601765730126518,0.20318250473066551,0.04957538970707432,0.8398727956225417,0.856963234724566,1.0,0.8941298101244871,1.0,1.0,1.0,1.0,3
0.6627904767584493,0.2568584885408688,0.08013933107664012,0.8973146766769217,0.5681598077382355,1.0,0.991323158215876,1.0,0.3,1.0,1.0,3
0.4858605202079812,0.284514555477811,0.2619907639174423,0.9393487699576468,0.5879314325064262,1.0,0.8125381733153396,0.85,1.0,1.0,1.0,2
0.6460778414050743,0.306071060890166,0.08112994335748164,0.4068371781760384,0.668705269418381,1.0,0.8336121186112795,1.0,1.0,0.5,1.0,2
0.4668670001780699,0.6246718696758716,0.16396993995678752,0.5434202243673082,0.2362616019060015,0.3,0.7211299385800652,0.4,0.5,0.5,0.7,1
0.7025662652781177,0.33855215511039877,0.02230743249321562,0.9325142404760906,0.5861828898898607,1.0,0.9217120928173864,1.0,1.0,0.5,1.0,3
0.6869315666607417,0.6658310855110805,0.38294201273185585,0.5276292890927018,0.566986250217057,1.0,0.6662215941205984,0.6,1.0,0.5,0.3,2
0.9353608724382128,0.31011537371874065,0.047334976864595896,0.9952281845364331,0.6258739132248187,1.0,0.9985039307197305,0.6,0.5,0.5,0.7,3
0.24155008688679594,0.6901096583075695,0.6327023572159095,0.13792835139644005,0.18848326935372758,0.3,0.7894048991797392,0.4,0.3,0.5,0.7,0
0.38300984059531173,0.5690960942251537,0.804102660689934,0.2263547024297832,0.31602490871580474,0.3,0.6118237222025771,0.6,0.3,0.5,0.3,0
0.3356043687489639,0.38489541981666725,0.7713412197917234,0.15091581100071697,0.24584840238562858,1.0,0.7550487943885181,0.4,1.0,0.5,0.3,0
0.9190285869725842,0.21052912332040363,0.14203109021862625,0.9110286079938585,0.8955378800857408,1.0,0.8196773853730018,1.0,1.0,1.0,1.0,3
0.8896068147929908,0.5078042583719957,0.010489156460236187,0.9097027341528067,0.5702106097097815,1.0,0.8027121163705643,1.0,0.3,1.0,0.7,2
0.3682404980536458,0.39730044761645533,0.3921256714716773,0.5353605898374519,0.30488377639240993,0.3,0.6267286273510814,0.85,1.0,0.5,0.3,1
0.7530521739388889,0.2995864042033572,0.04670861365690682,0.7898567299930352,0.47299341472380196,1.0,0.865351051891286,0.6,0.5,0.5,0.7,2
0.8056493282957504,0.18745483981210628,0.053248691821684596,0.9275025979887126,0.7568123327955666,1.0,0.8647680624125904,1.0,1.0,1.0,1.0,3
0.8650301816901234,0.11781840802864613,0.08247722572567653,0.9695484978397463,0.6248727603058941,1.0,0.9715976878422862,1.0,1.0,1.0,1.0,3
